,ids,class,fold,target
11381,supervisely/eurasian_siskin_male/eurasian_siskin_male_0136.jpg,eurasian_siskin,1,15
11382,supervisely/eurasian_siskin_male/eurasian_siskin_male_0280.jpg,eurasian_siskin,0,15
11383,supervisely/eurasian_siskin_male/eurasian_siskin_male_0168.jpg,eurasian_siskin,1,15
11384,supervisely/eurasian_siskin_male/eurasian_siskin_male_0019.jpg,eurasian_siskin,0,15
11385,supervisely/eurasian_siskin_male/eurasian_siskin_male_0056.jpg,eurasian_siskin,2,15
11386,supervisely/eurasian_siskin_male/eurasian_siskin_male_0175.jpg,eurasian_siskin,1,15
11387,supervisely/eurasian_siskin_male/eurasian_siskin_male_0299.jpg,eurasian_siskin,3,15
11388,supervisely/eurasian_siskin_male/eurasian_siskin_male_0338.jpg,eurasian_siskin,0,15
11389,supervisely/eurasian_siskin_male/eurasian_siskin_male_0353.jpg,eurasian_siskin,2,15
11390,supervisely/eurasian_siskin_male/eurasian_siskin_male_0218.jpg,eurasian_siskin,2,15
11391,supervisely/eurasian_siskin_male/eurasian_siskin_male_0348.jpg,eurasian_siskin,4,15
11392,supervisely/eurasian_siskin_male/eurasian_siskin_male_0174.jpg,eurasian_siskin,2,15
11393,supervisely/eurasian_siskin_male/eurasian_siskin_male_0166.jpg,eurasian_siskin,0,15
11394,supervisely/eurasian_siskin_male/eurasian_siskin_male_0158.jpg,eurasian_siskin,0,15
11395,supervisely/eurasian_siskin_male/eurasian_siskin_male_0238.jpg,eurasian_siskin,4,15
11396,supervisely/eurasian_siskin_male/eurasian_siskin_male_0058.jpg,eurasian_siskin,4,15
11397,supervisely/eurasian_siskin_male/eurasian_siskin_male_0380.jpg,eurasian_siskin,3,15
11398,supervisely/eurasian_siskin_male/eurasian_siskin_male_0412.jpg,eurasian_siskin,0,15
11399,supervisely/eurasian_siskin_male/eurasian_siskin_male_0154.jpg,eurasian_siskin,2,15
11400,supervisely/eurasian_siskin_male/eurasian_siskin_male_0301.jpg,eurasian_siskin,3,15
11401,supervisely/eurasian_siskin_male/eurasian_siskin_male_0082.jpg,eurasian_siskin,3,15
11402,supervisely/eurasian_siskin_male/eurasian_siskin_male_0369.jpg,eurasian_siskin,0,15
11403,supervisely/eurasian_siskin_male/eurasian_siskin_male_0187.jpg,eurasian_siskin,0,15
11404,supervisely/eurasian_siskin_male/eurasian_siskin_male_0081.jpg,eurasian_siskin,1,15
11405,supervisely/eurasian_siskin_male/eurasian_siskin_male_0352.jpg,eurasian_siskin,2,15
11406,supervisely/eurasian_siskin_male/eurasian_siskin_male_0295.jpg,eurasian_siskin,3,15
11407,supervisely/eurasian_siskin_male/eurasian_siskin_male_0077.jpg,eurasian_siskin,1,15
11408,supervisely/eurasian_siskin_male/eurasian_siskin_male_0183.jpg,eurasian_siskin,2,15
11409,supervisely/eurasian_siskin_male/eurasian_siskin_male_0377.jpg,eurasian_siskin,3,15
11410,supervisely/eurasian_siskin_male/eurasian_siskin_male_0105.jpg,eurasian_siskin,0,15
11411,supervisely/eurasian_siskin_male/eurasian_siskin_male_0372.jpg,eurasian_siskin,2,15
11412,supervisely/eurasian_siskin_male/eurasian_siskin_male_0041.jpg,eurasian_siskin,0,15
11413,supervisely/eurasian_siskin_male/eurasian_siskin_male_0210.jpg,eurasian_siskin,4,15
11414,supervisely/eurasian_siskin_male/eurasian_siskin_male_0129.jpg,eurasian_siskin,3,15
11415,supervisely/eurasian_siskin_male/eurasian_siskin_male_0313.jpg,eurasian_siskin,3,15
11416,supervisely/eurasian_siskin_male/eurasian_siskin_male_0300.jpg,eurasian_siskin,1,15
11417,supervisely/eurasian_siskin_male/eurasian_siskin_male_0001.jpg,eurasian_siskin,4,15
11418,supervisely/eurasian_siskin_male/eurasian_siskin_male_0104.jpg,eurasian_siskin,2,15
11419,supervisely/eurasian_siskin_male/eurasian_siskin_male_0003.jpg,eurasian_siskin,2,15
11420,supervisely/eurasian_siskin_male/eurasian_siskin_male_0139.jpg,eurasian_siskin,4,15
11421,supervisely/eurasian_siskin_male/eurasian_siskin_male_0150.jpg,eurasian_siskin,1,15
11422,supervisely/eurasian_siskin_male/eurasian_siskin_male_0079.jpg,eurasian_siskin,2,15
11423,supervisely/eurasian_siskin_male/eurasian_siskin_male_0260.jpg,eurasian_siskin,4,15
11424,supervisely/eurasian_siskin_male/eurasian_siskin_male_0062.jpg,eurasian_siskin,0,15
11425,supervisely/eurasian_siskin_male/eurasian_siskin_male_0209.jpg,eurasian_siskin,1,15
11426,supervisely/eurasian_siskin_male/eurasian_siskin_male_0264.jpg,eurasian_siskin,3,15
11427,supervisely/eurasian_siskin_male/eurasian_siskin_male_0355.jpg,eurasian_siskin,0,15
11428,supervisely/eurasian_siskin_male/eurasian_siskin_male_0188.jpg,eurasian_siskin,3,15
11429,supervisely/eurasian_siskin_male/eurasian_siskin_male_0276.jpg,eurasian_siskin,2,15
11430,supervisely/eurasian_siskin_male/eurasian_siskin_male_0403.jpg,eurasian_siskin,1,15
11431,supervisely/eurasian_siskin_male/eurasian_siskin_male_0256.jpg,eurasian_siskin,1,15
11432,supervisely/eurasian_siskin_male/eurasian_siskin_male_0196.jpg,eurasian_siskin,2,15
11433,supervisely/eurasian_siskin_male/eurasian_siskin_male_0259.jpg,eurasian_siskin,2,15
11434,supervisely/eurasian_siskin_male/eurasian_siskin_male_0333.jpg,eurasian_siskin,0,15
11435,supervisely/eurasian_siskin_male/eurasian_siskin_male_0162.jpg,eurasian_siskin,4,15
11436,supervisely/eurasian_siskin_male/eurasian_siskin_male_0155.jpg,eurasian_siskin,0,15
11437,supervisely/eurasian_siskin_male/eurasian_siskin_male_0274.jpg,eurasian_siskin,3,15
11438,supervisely/eurasian_siskin_male/eurasian_siskin_male_0038.jpg,eurasian_siskin,1,15
11439,supervisely/eurasian_siskin_male/eurasian_siskin_male_0334.jpg,eurasian_siskin,0,15
11440,supervisely/eurasian_siskin_male/eurasian_siskin_male_0113.jpg,eurasian_siskin,3,15
11441,supervisely/eurasian_siskin_male/eurasian_siskin_male_0224.jpg,eurasian_siskin,4,15
11442,supervisely/eurasian_siskin_male/eurasian_siskin_male_0132.jpg,eurasian_siskin,2,15
11443,supervisely/eurasian_siskin_male/eurasian_siskin_male_0203.jpg,eurasian_siskin,0,15
11444,supervisely/eurasian_siskin_male/eurasian_siskin_male_0321.jpg,eurasian_siskin,4,15
11445,supervisely/eurasian_siskin_male/eurasian_siskin_male_0066.jpg,eurasian_siskin,2,15
11446,supervisely/eurasian_siskin_male/eurasian_siskin_male_0042.jpg,eurasian_siskin,4,15
11447,supervisely/eurasian_siskin_male/eurasian_siskin_male_0258.jpg,eurasian_siskin,0,15
11448,supervisely/eurasian_siskin_male/eurasian_siskin_male_0034.jpg,eurasian_siskin,2,15
11449,supervisely/eurasian_siskin_male/eurasian_siskin_male_0115.jpg,eurasian_siskin,4,15
11450,supervisely/eurasian_siskin_male/eurasian_siskin_male_0414.jpg,eurasian_siskin,2,15
11451,supervisely/eurasian_siskin_male/eurasian_siskin_male_0122.jpg,eurasian_siskin,1,15
11452,supervisely/eurasian_siskin_male/eurasian_siskin_male_0265.jpg,eurasian_siskin,2,15
11453,supervisely/eurasian_siskin_male/eurasian_siskin_male_0131.jpg,eurasian_siskin,0,15
11454,supervisely/eurasian_siskin_male/eurasian_siskin_male_0114.jpg,eurasian_siskin,0,15
11455,supervisely/eurasian_siskin_male/eurasian_siskin_male_0143.jpg,eurasian_siskin,1,15
11456,supervisely/eurasian_siskin_male/eurasian_siskin_male_0055.jpg,eurasian_siskin,4,15
11457,supervisely/eurasian_siskin_male/eurasian_siskin_male_0409.jpg,eurasian_siskin,0,15
11458,supervisely/eurasian_siskin_male/eurasian_siskin_male_0140.jpg,eurasian_siskin,0,15
11459,supervisely/eurasian_siskin_male/eurasian_siskin_male_0252.jpg,eurasian_siskin,3,15
11460,supervisely/eurasian_siskin_male/eurasian_siskin_male_0254.jpg,eurasian_siskin,2,15
11461,supervisely/eurasian_siskin_male/eurasian_siskin_male_0337.jpg,eurasian_siskin,4,15
11462,supervisely/eurasian_siskin_male/eurasian_siskin_male_0399.jpg,eurasian_siskin,2,15
11463,supervisely/eurasian_siskin_male/eurasian_siskin_male_0354.jpg,eurasian_siskin,4,15
11464,supervisely/eurasian_siskin_male/eurasian_siskin_male_0349.jpg,eurasian_siskin,0,15
11465,supervisely/eurasian_siskin_male/eurasian_siskin_male_0152.jpg,eurasian_siskin,2,15
11466,supervisely/eurasian_siskin_male/eurasian_siskin_male_0198.jpg,eurasian_siskin,2,15
11467,supervisely/eurasian_siskin_male/eurasian_siskin_male_0159.jpg,eurasian_siskin,0,15
11468,supervisely/eurasian_siskin_male/eurasian_siskin_male_0045.jpg,eurasian_siskin,1,15
11469,supervisely/eurasian_siskin_male/eurasian_siskin_male_0362.jpg,eurasian_siskin,2,15
11470,supervisely/eurasian_siskin_male/eurasian_siskin_male_0151.jpg,eurasian_siskin,1,15
11471,supervisely/eurasian_siskin_male/eurasian_siskin_male_0261.jpg,eurasian_siskin,4,15
11472,supervisely/eurasian_siskin_male/eurasian_siskin_male_0167.jpg,eurasian_siskin,4,15
11473,supervisely/eurasian_siskin_male/eurasian_siskin_male_0242.jpg,eurasian_siskin,2,15
11474,supervisely/eurasian_siskin_male/eurasian_siskin_male_0197.jpg,eurasian_siskin,4,15
11475,supervisely/eurasian_siskin_male/eurasian_siskin_male_0325.jpg,eurasian_siskin,4,15
11476,supervisely/eurasian_siskin_male/eurasian_siskin_male_0285.jpg,eurasian_siskin,2,15
11477,supervisely/eurasian_siskin_male/eurasian_siskin_male_0069.jpg,eurasian_siskin,1,15
11478,supervisely/eurasian_siskin_male/eurasian_siskin_male_0020.jpg,eurasian_siskin,2,15
11479,supervisely/eurasian_siskin_male/eurasian_siskin_male_0014.jpg,eurasian_siskin,4,15
11480,supervisely/eurasian_siskin_male/eurasian_siskin_male_0298.jpg,eurasian_siskin,4,15
11481,supervisely/eurasian_siskin_male/eurasian_siskin_male_0149.jpg,eurasian_siskin,1,15
11482,supervisely/eurasian_siskin_male/eurasian_siskin_male_0207.jpg,eurasian_siskin,1,15
11483,supervisely/eurasian_siskin_male/eurasian_siskin_male_0282.jpg,eurasian_siskin,2,15
11484,supervisely/eurasian_siskin_male/eurasian_siskin_male_0281.jpg,eurasian_siskin,2,15
11485,supervisely/eurasian_siskin_male/eurasian_siskin_male_0225.jpg,eurasian_siskin,0,15
11486,supervisely/eurasian_siskin_male/eurasian_siskin_male_0266.jpg,eurasian_siskin,2,15
11487,supervisely/eurasian_siskin_male/eurasian_siskin_male_0172.jpg,eurasian_siskin,0,15
11488,supervisely/eurasian_siskin_male/eurasian_siskin_male_0396.jpg,eurasian_siskin,2,15
11489,supervisely/eurasian_siskin_male/eurasian_siskin_male_0016.jpg,eurasian_siskin,1,15
11490,supervisely/eurasian_siskin_male/eurasian_siskin_male_0220.jpg,eurasian_siskin,0,15
11491,supervisely/eurasian_siskin_male/eurasian_siskin_male_0144.jpg,eurasian_siskin,3,15
11492,supervisely/eurasian_siskin_male/eurasian_siskin_male_0033.jpg,eurasian_siskin,4,15
11493,supervisely/eurasian_siskin_male/eurasian_siskin_male_0346.jpg,eurasian_siskin,3,15
11494,supervisely/eurasian_siskin_male/eurasian_siskin_male_0044.jpg,eurasian_siskin,3,15
11495,supervisely/eurasian_siskin_male/eurasian_siskin_male_0237.jpg,eurasian_siskin,3,15
11496,supervisely/eurasian_siskin_male/eurasian_siskin_male_0253.jpg,eurasian_siskin,4,15
11497,supervisely/eurasian_siskin_male/eurasian_siskin_male_0231.jpg,eurasian_siskin,0,15
11498,supervisely/eurasian_siskin_male/eurasian_siskin_male_0320.jpg,eurasian_siskin,0,15
11499,supervisely/eurasian_siskin_male/eurasian_siskin_male_0387.jpg,eurasian_siskin,0,15
11500,supervisely/eurasian_siskin_male/eurasian_siskin_male_0095.jpg,eurasian_siskin,2,15
11501,supervisely/eurasian_siskin_male/eurasian_siskin_male_0272.jpg,eurasian_siskin,1,15
11502,supervisely/eurasian_siskin_male/eurasian_siskin_male_0244.jpg,eurasian_siskin,0,15
11503,supervisely/eurasian_siskin_male/eurasian_siskin_male_0296.jpg,eurasian_siskin,0,15
11504,supervisely/eurasian_siskin_male/eurasian_siskin_male_0133.jpg,eurasian_siskin,4,15
11505,supervisely/eurasian_siskin_male/eurasian_siskin_male_0163.jpg,eurasian_siskin,2,15
11506,supervisely/eurasian_siskin_male/eurasian_siskin_male_0153.jpg,eurasian_siskin,3,15
11507,supervisely/eurasian_siskin_male/eurasian_siskin_male_0398.jpg,eurasian_siskin,3,15
11508,supervisely/eurasian_siskin_male/eurasian_siskin_male_0135.jpg,eurasian_siskin,0,15
11509,supervisely/eurasian_siskin_male/eurasian_siskin_male_0391.jpg,eurasian_siskin,2,15
11510,supervisely/eurasian_siskin_male/eurasian_siskin_male_0021.jpg,eurasian_siskin,0,15
11511,supervisely/eurasian_siskin_male/eurasian_siskin_male_0093.jpg,eurasian_siskin,2,15
11512,supervisely/eurasian_siskin_male/eurasian_siskin_male_0350.jpg,eurasian_siskin,1,15
11513,supervisely/eurasian_siskin_male/eurasian_siskin_male_0392.jpg,eurasian_siskin,0,15
11514,supervisely/eurasian_siskin_male/eurasian_siskin_male_0283.jpg,eurasian_siskin,0,15
11515,supervisely/eurasian_siskin_male/eurasian_siskin_male_0097.jpg,eurasian_siskin,3,15
11516,supervisely/eurasian_siskin_male/eurasian_siskin_male_0251.jpg,eurasian_siskin,1,15
11517,supervisely/eurasian_siskin_male/eurasian_siskin_male_0397.jpg,eurasian_siskin,4,15
11518,supervisely/eurasian_siskin_male/eurasian_siskin_male_0326.jpg,eurasian_siskin,3,15
11519,supervisely/eurasian_siskin_male/eurasian_siskin_male_0208.jpg,eurasian_siskin,2,15
11520,supervisely/eurasian_siskin_male/eurasian_siskin_male_0108.jpg,eurasian_siskin,4,15
11521,supervisely/eurasian_siskin_male/eurasian_siskin_male_0393.jpg,eurasian_siskin,1,15
11522,supervisely/eurasian_siskin_male/eurasian_siskin_male_0271.jpg,eurasian_siskin,1,15
11523,supervisely/eurasian_siskin_male/eurasian_siskin_male_0142.jpg,eurasian_siskin,2,15
11524,supervisely/eurasian_siskin_male/eurasian_siskin_male_0192.jpg,eurasian_siskin,0,15
11525,supervisely/eurasian_siskin_male/eurasian_siskin_male_0243.jpg,eurasian_siskin,0,15
11526,supervisely/eurasian_siskin_male/eurasian_siskin_male_0004.jpg,eurasian_siskin,1,15
11527,supervisely/eurasian_siskin_male/eurasian_siskin_male_0245.jpg,eurasian_siskin,4,15
11528,supervisely/eurasian_siskin_male/eurasian_siskin_male_0063.jpg,eurasian_siskin,0,15
11529,supervisely/eurasian_siskin_male/eurasian_siskin_male_0357.jpg,eurasian_siskin,3,15
11530,supervisely/eurasian_siskin_male/eurasian_siskin_male_0293.jpg,eurasian_siskin,2,15
11531,supervisely/eurasian_siskin_male/eurasian_siskin_male_0127.jpg,eurasian_siskin,2,15
11532,supervisely/eurasian_siskin_male/eurasian_siskin_male_0110.jpg,eurasian_siskin,1,15
11533,supervisely/eurasian_siskin_male/eurasian_siskin_male_0047.jpg,eurasian_siskin,4,15
11534,supervisely/eurasian_siskin_male/eurasian_siskin_male_0060.jpg,eurasian_siskin,0,15
11535,supervisely/eurasian_siskin_male/eurasian_siskin_male_0012.jpg,eurasian_siskin,0,15
11536,supervisely/eurasian_siskin_male/eurasian_siskin_male_0040.jpg,eurasian_siskin,1,15
11537,supervisely/eurasian_siskin_male/eurasian_siskin_male_0297.jpg,eurasian_siskin,2,15
11538,supervisely/eurasian_siskin_male/eurasian_siskin_male_0118.jpg,eurasian_siskin,0,15
11539,supervisely/eurasian_siskin_male/eurasian_siskin_male_0374.jpg,eurasian_siskin,0,15
11540,supervisely/eurasian_siskin_male/eurasian_siskin_male_0262.jpg,eurasian_siskin,2,15
11541,supervisely/eurasian_siskin_male/eurasian_siskin_male_0223.jpg,eurasian_siskin,3,15
11542,supervisely/eurasian_siskin_male/eurasian_siskin_male_0367.jpg,eurasian_siskin,0,15
11543,supervisely/eurasian_siskin_male/eurasian_siskin_male_0364.jpg,eurasian_siskin,1,15
11544,supervisely/eurasian_siskin_male/eurasian_siskin_male_0121.jpg,eurasian_siskin,3,15
11545,supervisely/eurasian_siskin_male/eurasian_siskin_male_0195.jpg,eurasian_siskin,2,15
11546,supervisely/eurasian_siskin_male/eurasian_siskin_male_0002.jpg,eurasian_siskin,4,15
11547,supervisely/eurasian_siskin_male/eurasian_siskin_male_0255.jpg,eurasian_siskin,2,15
11548,supervisely/eurasian_siskin_male/eurasian_siskin_male_0230.jpg,eurasian_siskin,1,15
11549,supervisely/eurasian_siskin_male/eurasian_siskin_male_0385.jpg,eurasian_siskin,1,15
11550,supervisely/eurasian_siskin_male/eurasian_siskin_male_0169.jpg,eurasian_siskin,4,15
11551,supervisely/eurasian_siskin_male/eurasian_siskin_male_0316.jpg,eurasian_siskin,2,15
11552,supervisely/eurasian_siskin_male/eurasian_siskin_male_0305.jpg,eurasian_siskin,3,15
11553,supervisely/eurasian_siskin_male/eurasian_siskin_male_0222.jpg,eurasian_siskin,1,15
11554,supervisely/eurasian_siskin_male/eurasian_siskin_male_0328.jpg,eurasian_siskin,3,15
11555,supervisely/eurasian_siskin_male/eurasian_siskin_male_0290.jpg,eurasian_siskin,2,15
11556,supervisely/eurasian_siskin_male/eurasian_siskin_male_0086.jpg,eurasian_siskin,3,15
11557,supervisely/eurasian_siskin_male/eurasian_siskin_male_0084.jpg,eurasian_siskin,2,15
11558,supervisely/eurasian_siskin_male/eurasian_siskin_male_0404.jpg,eurasian_siskin,4,15
11559,supervisely/eurasian_siskin_male/eurasian_siskin_male_0250.jpg,eurasian_siskin,3,15
11560,supervisely/eurasian_siskin_male/eurasian_siskin_male_0106.jpg,eurasian_siskin,4,15
11561,supervisely/eurasian_siskin_male/eurasian_siskin_male_0007.jpg,eurasian_siskin,4,15
11562,supervisely/eurasian_siskin_male/eurasian_siskin_male_0099.jpg,eurasian_siskin,4,15
11563,supervisely/eurasian_siskin_male/eurasian_siskin_male_0092.jpg,eurasian_siskin,3,15
11564,supervisely/eurasian_siskin_male/eurasian_siskin_male_0329.jpg,eurasian_siskin,2,15
11565,supervisely/eurasian_siskin_male/eurasian_siskin_male_0236.jpg,eurasian_siskin,1,15
11566,supervisely/eurasian_siskin_male/eurasian_siskin_male_0314.jpg,eurasian_siskin,3,15
11567,supervisely/eurasian_siskin_male/eurasian_siskin_male_0217.jpg,eurasian_siskin,2,15
11568,supervisely/eurasian_siskin_male/eurasian_siskin_male_0394.jpg,eurasian_siskin,3,15
11569,supervisely/eurasian_siskin_male/eurasian_siskin_male_0278.jpg,eurasian_siskin,2,15
11570,supervisely/eurasian_siskin_male/eurasian_siskin_male_0065.jpg,eurasian_siskin,2,15
11571,supervisely/eurasian_siskin_male/eurasian_siskin_male_0219.jpg,eurasian_siskin,4,15
11572,supervisely/eurasian_siskin_male/eurasian_siskin_male_0057.jpg,eurasian_siskin,4,15
11573,supervisely/eurasian_siskin_male/eurasian_siskin_male_0017.jpg,eurasian_siskin,1,15
11574,supervisely/eurasian_siskin_male/eurasian_siskin_male_0212.jpg,eurasian_siskin,1,15
11575,supervisely/eurasian_siskin_male/eurasian_siskin_male_0199.jpg,eurasian_siskin,1,15
11576,supervisely/eurasian_siskin_male/eurasian_siskin_male_0221.jpg,eurasian_siskin,4,15
11577,supervisely/eurasian_siskin_male/eurasian_siskin_male_0083.jpg,eurasian_siskin,0,15
11578,supervisely/eurasian_siskin_male/eurasian_siskin_male_0018.jpg,eurasian_siskin,2,15
11579,supervisely/eurasian_siskin_male/eurasian_siskin_male_0101.jpg,eurasian_siskin,3,15
11580,supervisely/eurasian_siskin_male/eurasian_siskin_male_0294.jpg,eurasian_siskin,2,15
11581,supervisely/eurasian_siskin_male/eurasian_siskin_male_0176.jpg,eurasian_siskin,4,15
11582,supervisely/eurasian_siskin_male/eurasian_siskin_male_0341.jpg,eurasian_siskin,0,15
11583,supervisely/eurasian_siskin_male/eurasian_siskin_male_0339.jpg,eurasian_siskin,2,15
11584,supervisely/eurasian_siskin_male/eurasian_siskin_male_0059.jpg,eurasian_siskin,4,15
11585,supervisely/eurasian_siskin_male/eurasian_siskin_male_0164.jpg,eurasian_siskin,4,15
11586,supervisely/eurasian_siskin_male/eurasian_siskin_male_0157.jpg,eurasian_siskin,0,15
11587,supervisely/eurasian_siskin_male/eurasian_siskin_male_0319.jpg,eurasian_siskin,0,15
11588,supervisely/eurasian_siskin_male/eurasian_siskin_male_0234.jpg,eurasian_siskin,4,15
11589,supervisely/eurasian_siskin_male/eurasian_siskin_male_0318.jpg,eurasian_siskin,3,15
11590,supervisely/eurasian_siskin_male/eurasian_siskin_male_0098.jpg,eurasian_siskin,4,15
11591,supervisely/eurasian_siskin_male/eurasian_siskin_male_0358.jpg,eurasian_siskin,4,15
11592,supervisely/eurasian_siskin_male/eurasian_siskin_male_0292.jpg,eurasian_siskin,3,15
11593,supervisely/eurasian_siskin_male/eurasian_siskin_male_0015.jpg,eurasian_siskin,4,15
11594,supervisely/eurasian_siskin_male/eurasian_siskin_male_0273.jpg,eurasian_siskin,2,15
11595,supervisely/eurasian_siskin_male/eurasian_siskin_male_0111.jpg,eurasian_siskin,3,15
11596,supervisely/eurasian_siskin_male/eurasian_siskin_male_0286.jpg,eurasian_siskin,1,15
11597,supervisely/eurasian_siskin_male/eurasian_siskin_male_0090.jpg,eurasian_siskin,2,15
11598,supervisely/eurasian_siskin_male/eurasian_siskin_male_0165.jpg,eurasian_siskin,4,15
11599,supervisely/eurasian_siskin_male/eurasian_siskin_male_0191.jpg,eurasian_siskin,3,15
11600,supervisely/eurasian_siskin_male/eurasian_siskin_male_0028.jpg,eurasian_siskin,4,15
11601,supervisely/eurasian_siskin_male/eurasian_siskin_male_0315.jpg,eurasian_siskin,1,15
11602,supervisely/eurasian_siskin_male/eurasian_siskin_male_0384.jpg,eurasian_siskin,3,15
11603,supervisely/eurasian_siskin_male/eurasian_siskin_male_0382.jpg,eurasian_siskin,2,15
11604,supervisely/eurasian_siskin_male/eurasian_siskin_male_0156.jpg,eurasian_siskin,0,15
11605,supervisely/eurasian_siskin_male/eurasian_siskin_male_0227.jpg,eurasian_siskin,0,15
11606,supervisely/eurasian_siskin_male/eurasian_siskin_male_0043.jpg,eurasian_siskin,2,15
11607,supervisely/eurasian_siskin_male/eurasian_siskin_male_0240.jpg,eurasian_siskin,3,15
11608,supervisely/eurasian_siskin_male/eurasian_siskin_male_0125.jpg,eurasian_siskin,3,15
11609,supervisely/eurasian_siskin_male/eurasian_siskin_male_0120.jpg,eurasian_siskin,1,15
11610,supervisely/eurasian_siskin_male/eurasian_siskin_male_0336.jpg,eurasian_siskin,1,15
11611,supervisely/eurasian_siskin_male/eurasian_siskin_male_0071.jpg,eurasian_siskin,1,15
11612,supervisely/eurasian_siskin_male/eurasian_siskin_male_0390.jpg,eurasian_siskin,1,15
11613,supervisely/eurasian_siskin_male/eurasian_siskin_male_0379.jpg,eurasian_siskin,2,15
11614,supervisely/eurasian_siskin_male/eurasian_siskin_male_0365.jpg,eurasian_siskin,1,15
11615,supervisely/eurasian_siskin_male/eurasian_siskin_male_0233.jpg,eurasian_siskin,4,15
11616,supervisely/eurasian_siskin_male/eurasian_siskin_male_0249.jpg,eurasian_siskin,2,15
11617,supervisely/eurasian_siskin_male/eurasian_siskin_male_0416.jpg,eurasian_siskin,4,15
11618,supervisely/eurasian_siskin_male/eurasian_siskin_male_0072.jpg,eurasian_siskin,4,15
11619,supervisely/eurasian_siskin_male/eurasian_siskin_male_0024.jpg,eurasian_siskin,1,15
11620,supervisely/eurasian_siskin_male/eurasian_siskin_male_0235.jpg,eurasian_siskin,1,15
11621,supervisely/eurasian_siskin_male/eurasian_siskin_male_0123.jpg,eurasian_siskin,3,15
11622,supervisely/eurasian_siskin_male/eurasian_siskin_male_0070.jpg,eurasian_siskin,3,15
11623,supervisely/eurasian_siskin_male/eurasian_siskin_male_0171.jpg,eurasian_siskin,0,15
11624,supervisely/eurasian_siskin_male/eurasian_siskin_male_0023.jpg,eurasian_siskin,1,15
11625,supervisely/eurasian_siskin_male/eurasian_siskin_male_0322.jpg,eurasian_siskin,1,15
11626,supervisely/eurasian_siskin_male/eurasian_siskin_male_0402.jpg,eurasian_siskin,2,15
11627,supervisely/eurasian_siskin_male/eurasian_siskin_male_0395.jpg,eurasian_siskin,0,15
11628,supervisely/eurasian_siskin_male/eurasian_siskin_male_0275.jpg,eurasian_siskin,0,15
11629,supervisely/eurasian_siskin_male/eurasian_siskin_male_0246.jpg,eurasian_siskin,2,15
11630,supervisely/eurasian_siskin_male/eurasian_siskin_male_0025.jpg,eurasian_siskin,2,15
11631,supervisely/eurasian_siskin_male/eurasian_siskin_male_0148.jpg,eurasian_siskin,1,15
11632,supervisely/eurasian_siskin_male/eurasian_siskin_male_0173.jpg,eurasian_siskin,2,15
11633,supervisely/eurasian_siskin_male/eurasian_siskin_male_0180.jpg,eurasian_siskin,2,15
11634,supervisely/eurasian_siskin_male/eurasian_siskin_male_0215.jpg,eurasian_siskin,0,15
11635,supervisely/eurasian_siskin_male/eurasian_siskin_male_0089.jpg,eurasian_siskin,3,15
11636,supervisely/eurasian_siskin_male/eurasian_siskin_male_0408.jpg,eurasian_siskin,0,15
11637,supervisely/eurasian_siskin_male/eurasian_siskin_male_0185.jpg,eurasian_siskin,4,15
11638,supervisely/eurasian_siskin_male/eurasian_siskin_male_0027.jpg,eurasian_siskin,2,15
11639,supervisely/eurasian_siskin_male/eurasian_siskin_male_0311.jpg,eurasian_siskin,3,15
11640,supervisely/eurasian_siskin_male/eurasian_siskin_male_0317.jpg,eurasian_siskin,3,15
11641,supervisely/eurasian_siskin_male/eurasian_siskin_male_0332.jpg,eurasian_siskin,0,15
11642,supervisely/eurasian_siskin_male/eurasian_siskin_male_0094.jpg,eurasian_siskin,3,15
11643,supervisely/eurasian_siskin_male/eurasian_siskin_male_0186.jpg,eurasian_siskin,4,15
11644,supervisely/eurasian_siskin_male/eurasian_siskin_male_0141.jpg,eurasian_siskin,2,15
11645,supervisely/eurasian_siskin_male/eurasian_siskin_male_0112.jpg,eurasian_siskin,0,15
11646,supervisely/eurasian_siskin_male/eurasian_siskin_male_0147.jpg,eurasian_siskin,3,15
11647,supervisely/eurasian_siskin_male/eurasian_siskin_male_0134.jpg,eurasian_siskin,4,15
11648,supervisely/eurasian_siskin_male/eurasian_siskin_male_0257.jpg,eurasian_siskin,1,15
11649,supervisely/eurasian_siskin_male/eurasian_siskin_male_0214.jpg,eurasian_siskin,2,15
11650,supervisely/eurasian_siskin_male/eurasian_siskin_male_0124.jpg,eurasian_siskin,1,15
11651,supervisely/eurasian_siskin_male/eurasian_siskin_male_0312.jpg,eurasian_siskin,3,15
11652,supervisely/eurasian_siskin_male/eurasian_siskin_male_0049.jpg,eurasian_siskin,2,15
11653,supervisely/eurasian_siskin_male/eurasian_siskin_male_0107.jpg,eurasian_siskin,4,15
11654,supervisely/eurasian_siskin_male/eurasian_siskin_male_0022.jpg,eurasian_siskin,4,15
11655,supervisely/eurasian_siskin_male/eurasian_siskin_male_0032.jpg,eurasian_siskin,0,15
11656,supervisely/eurasian_siskin_male/eurasian_siskin_male_0360.jpg,eurasian_siskin,1,15
11657,supervisely/eurasian_siskin_male/eurasian_siskin_male_0067.jpg,eurasian_siskin,3,15
11658,supervisely/eurasian_siskin_male/eurasian_siskin_male_0048.jpg,eurasian_siskin,4,15
11659,supervisely/eurasian_siskin_male/eurasian_siskin_male_0190.jpg,eurasian_siskin,0,15
