,imgpath,split
7283,/home/mborisov/data/squirrel/open-uri20210617-4163674-ql0bu4,crossval
7284,/home/mborisov/data/squirrel/open-uri20210705-1531991-vok63d,crossval
7285,/home/mborisov/data/squirrel/open-uri20210617-4163674-7dxuc2,crossval
7286,/home/mborisov/data/squirrel/open-uri20210706-1847480-t2urs2,crossval
7287,/home/mborisov/data/squirrel/open-uri20210617-4163674-1djewni,crossval
7288,/home/mborisov/data/squirrel/open-uri20210617-4163674-tsbvq7,crossval
7289,/home/mborisov/data/squirrel/open-uri20210617-4163674-1lspwad,crossval
7290,/home/mborisov/data/squirrel/open-uri20210617-4163674-1tgijxk,crossval
7291,/home/mborisov/data/squirrel/open-uri20210617-4163674-q6dytn,crossval
7292,/home/mborisov/data/squirrel/open-uri20210705-1531991-1r36u7c,crossval
7293,/home/mborisov/data/squirrel/open-uri20210617-4163674-1k3h8te,crossval
7294,/home/mborisov/data/squirrel/open-uri20210617-4163674-1ovyuik,crossval
7295,/home/mborisov/data/squirrel/open-uri20210617-4163674-1k2c0lk,crossval
7296,/home/mborisov/data/squirrel/open-uri20210617-4163674-1cp4iw6,crossval
7297,/home/mborisov/data/squirrel/open-uri20210617-4163674-166r78i,crossval
7298,/home/mborisov/data/squirrel/open-uri20210617-4163674-18hx6b3,crossval
7299,/home/mborisov/data/squirrel/open-uri20210706-1847480-1o316fe,crossval
7300,/home/mborisov/data/squirrel/open-uri20210617-4163674-dvxz9t,crossval
7301,/home/mborisov/data/squirrel/open-uri20210706-1847480-3924xx,crossval
7302,/home/mborisov/data/squirrel/open-uri20210617-4163674-183q6tg,crossval
7303,/home/mborisov/data/squirrel/open-uri20210706-1847480-tv2i29,crossval
7304,/home/mborisov/data/squirrel/open-uri20210706-1847480-115o6su,crossval
7305,/home/mborisov/data/squirrel/open-uri20210705-1531991-1m21jjv,crossval
7306,/home/mborisov/data/squirrel/open-uri20210617-4163674-tk4g7m,crossval
7307,/home/mborisov/data/squirrel/open-uri20210705-1531991-fm8cts,crossval
7308,/home/mborisov/data/squirrel/open-uri20210705-1531991-1fxrbb2,crossval
7309,/home/mborisov/data/squirrel/open-uri20210617-4163674-1ayjnqd,crossval
7310,/home/mborisov/data/squirrel/open-uri20210705-1531991-rzkdmw,crossval
7311,/home/mborisov/data/squirrel/open-uri20210617-4163674-1ux3v1m,crossval
7312,/home/mborisov/data/squirrel/open-uri20210617-4163674-j5vlej,crossval
7313,/home/mborisov/data/squirrel/open-uri20210617-4163674-op5h3w,crossval
7314,/home/mborisov/data/squirrel/open-uri20210706-1847480-1avrdm6,crossval
7315,/home/mborisov/data/squirrel/open-uri20210617-4163674-y62h3a,crossval
7316,/home/mborisov/data/squirrel/open-uri20210705-1531991-15dft92,crossval
7317,/home/mborisov/data/squirrel/open-uri20210617-4163674-1xbxqca,crossval
7318,/home/mborisov/data/squirrel/open-uri20210617-4163674-1itqdqx,crossval
7319,/home/mborisov/data/squirrel/open-uri20210706-1847480-1n7bdar,crossval
7320,/home/mborisov/data/squirrel/open-uri20210617-4163674-1u2rj5j,crossval
7321,/home/mborisov/data/squirrel/open-uri20210617-4163674-1ena4wd,crossval
7322,/home/mborisov/data/squirrel/open-uri20210617-4163674-1qxb4o4,crossval
7323,/home/mborisov/data/squirrel/open-uri20210617-4163674-1kwe0eo,crossval
7324,/home/mborisov/data/squirrel/open-uri20210617-4163674-r58p6l,crossval
7325,/home/mborisov/data/squirrel/open-uri20210705-1531991-ikwrw9,crossval
7326,/home/mborisov/data/squirrel/open-uri20210617-4163674-4i3n3q,crossval
7327,/home/mborisov/data/squirrel/open-uri20210617-4163674-101qwvp,crossval
7328,/home/mborisov/data/squirrel/open-uri20210705-1531991-65yitw,crossval
7329,/home/mborisov/data/squirrel/open-uri20210705-1531991-17w7eev,crossval
7330,/home/mborisov/data/squirrel/open-uri20210617-4163674-13vvs9r,crossval
7331,/home/mborisov/data/squirrel/open-uri20210617-4163674-j7q8qp,crossval
7332,/home/mborisov/data/squirrel/open-uri20210617-4163674-wecmoi,crossval
7333,/home/mborisov/data/squirrel/open-uri20210617-4163674-ew83ue,crossval
7334,/home/mborisov/data/squirrel/open-uri20210617-4163674-ee2tw4,crossval
7335,/home/mborisov/data/squirrel/open-uri20210706-1847480-ulr03,crossval
7336,/home/mborisov/data/squirrel/open-uri20210617-4163674-u2h45x,crossval
7337,/home/mborisov/data/squirrel/open-uri20210617-4163674-othb44,crossval
7338,/home/mborisov/data/squirrel/open-uri20210617-4163674-1yf9r6w,crossval
7339,/home/mborisov/data/squirrel/open-uri20210617-4163674-2tkai1,crossval
7340,/home/mborisov/data/squirrel/open-uri20210706-1847480-8v7v6y,crossval
7341,/home/mborisov/data/squirrel/open-uri20210617-4163674-qy5wqx,crossval
7342,/home/mborisov/data/squirrel/open-uri20210617-4163674-15b30pk,crossval
7343,/home/mborisov/data/squirrel/open-uri20210705-1531991-1u9g6rv,crossval
7344,/home/mborisov/data/squirrel/d0f7833eabd356b46b6bcaee73c03441.jpg,test
7345,/home/mborisov/data/squirrel/open-uri20210705-1531991-1vk775p,crossval
7346,/home/mborisov/data/squirrel/open-uri20210617-4163674-arnkyv,crossval
7347,/home/mborisov/data/squirrel/open-uri20210706-1847480-1346h50,crossval
7348,/home/mborisov/data/squirrel/ded26216d9cfd9ec2ae59c326f63d070.jpg,test
7349,/home/mborisov/data/squirrel/open-uri20210706-1847480-wmunp3,crossval
7350,/home/mborisov/data/squirrel/open-uri20210617-4163674-af28dc,crossval
7351,/home/mborisov/data/squirrel/open-uri20210617-4163674-tqngn4,crossval
7352,/home/mborisov/data/squirrel/open-uri20210705-1531991-1lz2h3t,crossval
7353,/home/mborisov/data/squirrel/open-uri20210706-1847480-bnybkn,crossval
7354,/home/mborisov/data/squirrel/open-uri20210617-4163674-a954lx,crossval
7355,/home/mborisov/data/squirrel/open-uri20210617-4163674-1k96x8e,crossval
7356,/home/mborisov/data/squirrel/open-uri20210617-4163674-1wbvrmo,crossval
7357,/home/mborisov/data/squirrel/open-uri20210706-1847480-ipqk8p,crossval
7358,/home/mborisov/data/squirrel/open-uri20210617-4163674-1n0rxp2,crossval
7359,/home/mborisov/data/squirrel/open-uri20210705-1531991-85pviz,crossval
7360,/home/mborisov/data/squirrel/open-uri20210617-4163674-1g50sez,crossval
7361,/home/mborisov/data/squirrel/open-uri20210617-4163674-1jiqz22,crossval
7362,/home/mborisov/data/squirrel/open-uri20210617-4163674-4j87wf,crossval
7363,/home/mborisov/data/squirrel/open-uri20210706-1847480-mpaduu,crossval
7364,/home/mborisov/data/squirrel/open-uri20210617-4163674-12ig98w,crossval
7365,/home/mborisov/data/squirrel/open-uri20210617-4163674-zqb11h,crossval
7366,/home/mborisov/data/squirrel/5e368860b3353c4584a11d36fc5de115.jpg,test
7367,/home/mborisov/data/squirrel/open-uri20210617-4163674-1238b1h,crossval
7368,/home/mborisov/data/squirrel/open-uri20210705-1531991-xatnvw,crossval
7369,/home/mborisov/data/squirrel/open-uri20210706-1847480-1myytpu,crossval
7370,/home/mborisov/data/squirrel/open-uri20210617-4163674-1s2pimk,crossval
7371,/home/mborisov/data/squirrel/open-uri20210617-4163674-1m7numk,crossval
7372,/home/mborisov/data/squirrel/open-uri20210617-4163674-10o6yn0,crossval
7373,/home/mborisov/data/squirrel/open-uri20210617-4163674-iz3zge,crossval
7374,/home/mborisov/data/squirrel/open-uri20210707-2036988-1sg6qko,crossval
7375,/home/mborisov/data/squirrel/open-uri20210617-4163674-t7hvve,crossval
7376,/home/mborisov/data/squirrel/open-uri20210706-1847480-173vynm,crossval
7377,/home/mborisov/data/squirrel/11a200c16fd76db8deb89097105bf90e.jpg,test
7378,/home/mborisov/data/squirrel/354a46734ae416f00c43cd97f8a02353.jpg,test
7379,/home/mborisov/data/squirrel/open-uri20210617-4163674-1wlujuy,crossval
7380,/home/mborisov/data/squirrel/open-uri20210617-4163674-sso0iz,crossval
7381,/home/mborisov/data/squirrel/d70f135afa3cdae8a03f5fb6f4533f5b.jpg,test
7382,/home/mborisov/data/squirrel/open-uri20210617-4163674-135pi4,crossval
7383,/home/mborisov/data/squirrel/open-uri20210705-1531991-1xu1hvx,crossval
7384,/home/mborisov/data/squirrel/open-uri20210617-4163674-1ogxvga,crossval
7385,/home/mborisov/data/squirrel/open-uri20210705-1531991-1rt2tub,crossval
7386,/home/mborisov/data/squirrel/open-uri20210617-4163674-23xev,crossval
7387,/home/mborisov/data/squirrel/open-uri20210617-4163674-119c6xu,crossval
7388,/home/mborisov/data/squirrel/open-uri20210617-4163674-wcwow5,crossval
7389,/home/mborisov/data/squirrel/open-uri20210617-4163674-m069xh,crossval
7390,/home/mborisov/data/squirrel/open-uri20210617-4163674-pzx9fa,crossval
7391,/home/mborisov/data/squirrel/open-uri20210617-4163674-dwgz0y,crossval
7392,/home/mborisov/data/squirrel/d1c68c77459c07927cebd6fce57515aa.jpg,test
7393,/home/mborisov/data/squirrel/open-uri20210617-4163674-14p7kuc,crossval
7394,/home/mborisov/data/squirrel/open-uri20210617-4163674-1xkbzly,crossval
7395,/home/mborisov/data/squirrel/open-uri20210617-4163674-5j90n4,crossval
7396,/home/mborisov/data/squirrel/open-uri20210617-4163674-8cq7w1,crossval
7397,/home/mborisov/data/squirrel/open-uri20210617-4163674-d5h4mj,crossval
7398,/home/mborisov/data/squirrel/open-uri20210617-4163674-5og7om,crossval
7399,/home/mborisov/data/squirrel/open-uri20210617-4163674-me5ltf,crossval
7400,/home/mborisov/data/squirrel/open-uri20210617-4163674-xzygf2,crossval
7401,/home/mborisov/data/squirrel/open-uri20210617-4163674-z1jvkn,crossval
7402,/home/mborisov/data/squirrel/open-uri20210617-4163674-mqt4r6,crossval
7403,/home/mborisov/data/squirrel/59eb047938286c40dff4da26e8931a40.jpg,test
7404,/home/mborisov/data/squirrel/open-uri20210705-1531991-bqqy20,crossval
7405,/home/mborisov/data/squirrel/2b804bfb9f1d66f7ede614c378660552.jpg,test
7406,/home/mborisov/data/squirrel/open-uri20210706-1847480-xrz18k,crossval
7407,/home/mborisov/data/squirrel/open-uri20210705-1531991-1cpyk87,crossval
7408,/home/mborisov/data/squirrel/open-uri20210617-4163674-pmlyp7,crossval
7409,/home/mborisov/data/squirrel/open-uri20210617-4163674-1szsyki,crossval
7410,/home/mborisov/data/squirrel/open-uri20210617-4163674-18hiupw,crossval
7411,/home/mborisov/data/squirrel/open-uri20210705-1531991-3dd7lf,crossval
7412,/home/mborisov/data/squirrel/open-uri20210617-4163674-1ukcy1h,crossval
7413,/home/mborisov/data/squirrel/open-uri20210617-4163674-1a8vjxi,crossval
7414,/home/mborisov/data/squirrel/open-uri20210705-1531991-18drn45,crossval
7415,/home/mborisov/data/squirrel/open-uri20210617-4163674-1a0u4vy,crossval
7416,/home/mborisov/data/squirrel/open-uri20210705-1531991-4zsml4,crossval
7417,/home/mborisov/data/squirrel/open-uri20210617-4163674-1v4g906,crossval
7418,/home/mborisov/data/squirrel/open-uri20210617-4163674-i7nfjz,crossval
7419,/home/mborisov/data/squirrel/open-uri20210706-1847480-kv4j3,crossval
7420,/home/mborisov/data/squirrel/open-uri20210617-4163674-71j1c8,crossval
7421,/home/mborisov/data/squirrel/open-uri20210617-4163674-bfz48r,crossval
7422,/home/mborisov/data/squirrel/open-uri20210617-4163674-c37l5i,crossval
7423,/home/mborisov/data/squirrel/open-uri20210617-4163674-1dolfxy,crossval
7424,/home/mborisov/data/squirrel/open-uri20210707-2036988-1ffr2f0,crossval
7425,/home/mborisov/data/squirrel/open-uri20210617-4163674-twsup9,crossval
7426,/home/mborisov/data/squirrel/open-uri20210617-4163674-109z5mv,crossval
7427,/home/mborisov/data/squirrel/open-uri20210617-4163674-1vysu8c,crossval
7428,/home/mborisov/data/squirrel/open-uri20210617-4163674-mdeblf,crossval
7429,/home/mborisov/data/squirrel/open-uri20210617-4163674-tk9r1g,crossval
7430,/home/mborisov/data/squirrel/open-uri20210705-1531991-17vxg55,crossval
7431,/home/mborisov/data/squirrel/03964638b753b7415e409753aa6624bd.jpg,test
7432,/home/mborisov/data/squirrel/open-uri20210617-4163674-onb2i6,crossval
7433,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-ail8fn,crossval
7434,/home/mborisov/data/chickadee_group/e883e5478f9690c38ddfe05f5d16adb6.jpg,test
7435,/home/mborisov/data/chickadee_group/855b05f42fd4bebaeb631f36ed9e4a06.jpg,test
7436,/home/mborisov/data/chickadee_group/269909f2a7f134f0bd219d15bb59aae4.jpg,test
7437,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-9thtjq,crossval
7438,/home/mborisov/data/chickadee_group/658398bada90e9d9b4b29ac027ec169f.jpg,test
7439,/home/mborisov/data/chickadee_group/6491142991a03b9e493e58c0ee7559a4.jpg,test
7440,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-1mg61f8,crossval
7441,/home/mborisov/data/chickadee_group/d80323698630ccdb9ee66d02e0a261f5.jpg,test
7442,/home/mborisov/data/chickadee_group/46e1a1866fced9ac75beafc82face395.jpg,test
7443,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-10tq4qy,crossval
7444,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-c9b35c,crossval
7445,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-inczew,crossval
7446,/home/mborisov/data/chickadee_group/22d2087a87d187f134fbc7ea5ad06b16.jpg,test
7447,/home/mborisov/data/chickadee_group/c1bb645789a5cc92271427e0a096c216.jpg,test
7448,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-ian9wp,crossval
7449,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-1bgq2oo,crossval
7450,/home/mborisov/data/chickadee_group/05a80d69ccf5b20fbd150d4b63d32e65.jpg,test
7451,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-onkejr,crossval
7452,/home/mborisov/data/chickadee_group/61416cc2cff151c553c0f08f95edf1db.jpg,test
7453,/home/mborisov/data/chickadee_group/2e3484b9dae87e52ea98a9eb86c9d101.jpg,test
7454,/home/mborisov/data/chickadee_group/581c80c769628af7b7eecbde4316e3ec.jpg,test
7455,/home/mborisov/data/chickadee_group/46c16c4accbcf81f17b952f931ddcfa2.jpg,test
7456,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-seib8l,crossval
7457,/home/mborisov/data/chickadee_group/6daac49c7e6985299cc0e97468dc4ff5.jpg,test
7458,/home/mborisov/data/chickadee_group/82f9f7a349a38039b21a9dbcbc8038d2.jpg,test
7459,/home/mborisov/data/chickadee_group/a185ba01c9cf53d9b76ec7faa6518226.jpg,test
7460,/home/mborisov/data/chickadee_group/b377844d8c8f26fbcbbd7d70d1cf4891.jpg,test
7461,/home/mborisov/data/chickadee_group/8cad633c3bf4810ff00d59bb52718472.jpg,test
7462,/home/mborisov/data/chickadee_group/86d154ad3cd0b04aa9c5ebdbdebea6b0.jpg,test
7463,/home/mborisov/data/chickadee_group/e65d07b7c08667421aeac7ab1e104828.jpg,test
7464,/home/mborisov/data/chickadee_group/3e97700ad41b90a2f281baa1b6b6b4aa.jpg,test
7465,/home/mborisov/data/chickadee_group/c714cc5cf07f04a3aff5eeac2d5eceda.jpg,test
7466,/home/mborisov/data/chickadee_group/5c01c570dc39276344b06026336fde49.jpg,test
7467,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-1fk147i,crossval
7468,/home/mborisov/data/chickadee_group/969794c82ede729713ba6b38b0d1950f.jpg,test
7469,/home/mborisov/data/chickadee_group/ea671c3881e152e2132d1cd7d6116671.jpg,test
7470,/home/mborisov/data/chickadee_group/707e8b23e7196d632eb0195d17993d96.jpg,test
7471,/home/mborisov/data/chickadee_group/2bcceed5ab36bd0f45dc0988fb1edb09.jpg,test
7472,/home/mborisov/data/chickadee_group/13213d8780df8e67a956c62c7017cb05.jpg,test
7473,/home/mborisov/data/chickadee_group/809a3acaee59d056f2ebbb42d620422d.jpg,test
7474,/home/mborisov/data/chickadee_group/e9b1279a2117178084d906d7d68fde21.jpg,test
7475,/home/mborisov/data/chickadee_group/7d54e5398e3d4395f6b505d249ba86c3.jpg,test
7476,/home/mborisov/data/chickadee_group/4195056213adddd199588dc1f797c689.jpg,test
7477,/home/mborisov/data/chickadee_group/8ab75d37a76adb365a8e8417db999b4b.jpg,test
7478,/home/mborisov/data/chickadee_group/078683cd311ec87c690f43754fdc6c38.jpg,test
7479,/home/mborisov/data/chickadee_group/c822fe80b03f745b9b09ebfcb58a4bee.jpg,test
7480,/home/mborisov/data/chickadee_group/11ff527077b4beec9494175f7a518722.jpg,test
7481,/home/mborisov/data/chickadee_group/e224322be7ed7b9c2fec56aa9804c6d3.jpg,test
7482,/home/mborisov/data/chickadee_group/e9e978c2cf5cbb24338fc0ca48415be1.jpg,test
7483,/home/mborisov/data/chickadee_group/b5b0edbe5a7d2663c9b42af2bca4cf21.jpg,test
7484,/home/mborisov/data/chickadee_group/06b548d2bbd5de8420c59a1666027bf6.jpg,test
7485,/home/mborisov/data/chickadee_group/0f5a132e3730a142fd4c4f0fd6519088.jpg,test
7486,/home/mborisov/data/chickadee_group/53ca0e07ef41ece04ce6ba10f4119d67.jpg,test
7487,/home/mborisov/data/chickadee_group/f6500240d68b8b083c922cf195ec7fbe.jpg,test
7488,/home/mborisov/data/chickadee_group/495473b3fb6a88151c61d058f70282e1.jpg,test
7489,/home/mborisov/data/chickadee_group/67d0372e06de57c2dc457fc33e7a02a1.jpg,test
7490,/home/mborisov/data/chickadee_group/beb7a35fa62567d8a2893f0466a4de35.jpg,test
7491,/home/mborisov/data/chickadee_group/8f34a27b53381bd26cb26b7867d76659.jpg,test
7492,/home/mborisov/data/chickadee_group/c71c8ac913a63e10f8749cbe64111be6.jpg,test
7493,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-mqbvt,crossval
7494,/home/mborisov/data/chickadee_group/a8fb401fc37429de8145d34187ff1a1e.jpg,test
7495,/home/mborisov/data/chickadee_group/5fd3dc396035c1b71f88f33da79f67c6.jpg,test
7496,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-1ji78qt,crossval
7497,/home/mborisov/data/chickadee_group/3d56070b8c593adb12d38704421c5e64.jpg,test
7498,/home/mborisov/data/chickadee_group/07d956ce0da291f914aa4e9ca6bc102b.jpg,test
7499,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-jmek4d,crossval
7500,/home/mborisov/data/chickadee_group/33c91398489904ec0f19900a3b546f6a.jpg,test
7501,/home/mborisov/data/chickadee_group/9040269ec932b6eaf31756381a4ecee8.jpg,test
7502,/home/mborisov/data/chickadee_group/7c9ad757978a9d9fa6be5a78ba055fba.jpg,test
7503,/home/mborisov/data/chickadee_group/4bc9efb62b9a73e4cf3e663f1c02cbdd.jpg,test
7504,/home/mborisov/data/chickadee_group/4d1ab35b6238acb3387ba65240864bb0.jpg,test
7505,/home/mborisov/data/chickadee_group/18e943870e2b59c227d83ca50504a05c.jpg,test
7506,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-3aun2k,crossval
7507,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-11ae4is,crossval
7508,/home/mborisov/data/chickadee_group/9597b6cf076bda01ebff0e334c6ff323.jpg,test
7509,/home/mborisov/data/chickadee_group/0d2c1433a648c6774330b67029d9c95e.jpg,test
7510,/home/mborisov/data/chickadee_group/44fe965125a64700b1737a8fb1362013.jpg,test
7511,/home/mborisov/data/chickadee_group/44f5519c38162f8ba2cec0dccdf4ce1b.jpg,test
7512,/home/mborisov/data/chickadee_group/1cea8297fdd1ed7120a8fda4fbb6b20f.jpg,test
7513,/home/mborisov/data/chickadee_group/fbaf1199d157655843c9f34603b459a6.jpg,test
7514,/home/mborisov/data/chickadee_group/3a95a3691725c22df9e182d0328622c7.jpg,test
7515,/home/mborisov/data/chickadee_group/a8dc4b65075afe3b4ae14e2cc1e33ce8.jpg,test
7516,/home/mborisov/data/chickadee_group/14ff9c412feab1e2de617c7529db4d80.jpg,test
7517,/home/mborisov/data/chickadee_group/4444ab9f9530ff2742af5fcc236d1acd.jpg,test
7518,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-ryrdp8,crossval
7519,/home/mborisov/data/chickadee_group/fafd69749d52bc53b329597f93b6c454.jpg,test
7520,/home/mborisov/data/chickadee_group/7d5b173809c29370a678123f55042eff.jpg,test
7521,/home/mborisov/data/chickadee_group/030e255c85554ce11dc292f61cbb2efe.jpg,test
7522,/home/mborisov/data/chickadee_group/cd08faca01f4373f45f35fe8b35475d1.jpg,test
7523,/home/mborisov/data/chickadee_group/ed53608e98e2de90e37b370bc72a2f77.jpg,test
7524,/home/mborisov/data/chickadee_group/4a7c0bc3d20ce7cb581edd3e0db7a6ec.jpg,test
7525,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-1qwozjm,crossval
7526,/home/mborisov/data/chickadee_group/0ab7b6267b68130fb2162d44bac9f969.jpg,test
7527,/home/mborisov/data/chickadee_group/9200d771fa3268d167aa632eb3cb5c58.jpg,test
7528,/home/mborisov/data/chickadee_group/f2929a97e84f170cbeba28f4ee8cd327.jpg,test
7529,/home/mborisov/data/chickadee_group/0b16761fd13ef406925243c1304e560b.jpg,test
7530,/home/mborisov/data/chickadee_group/18fb36914fa57681ebcb466fd6335cba.jpg,test
7531,/home/mborisov/data/chickadee_group/cb70f0b1e80a872d62972482cdcac434.jpg,test
7532,/home/mborisov/data/chickadee_group/d6223afd6f426363a637891fcc875af4.jpg,test
7533,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-lgxzeh,crossval
7534,/home/mborisov/data/chickadee_group/d72a813e0513961c56c803db5e6274d8.jpg,test
7535,/home/mborisov/data/chickadee_group/6f5cb5f0bddc95eb2ccf6c743c3d789b.jpg,test
7536,/home/mborisov/data/chickadee_group/a93af287af510fa441d155430d606dca.jpg,test
7537,/home/mborisov/data/chickadee_group/6384977bf4bd94bbcade8f7d9c4e8d25.jpg,test
7538,/home/mborisov/data/chickadee_group/52956d848634b02f5cc6201f44d18c24.jpg,test
7539,/home/mborisov/data/chickadee_group/7ba9b3b68b42dabea582c053d4f90d4d.jpg,test
7540,/home/mborisov/data/chickadee_group/c6736145be3148972a2d48ebc5132ff6.jpg,test
7541,/home/mborisov/data/chickadee_group/5fc4816935d4c2ea4e7a1dfd23386be8.jpg,test
7542,/home/mborisov/data/chickadee_group/908d6544cc33abd102fffc71c456ddbf.jpg,test
7543,/home/mborisov/data/chickadee_group/8ad1ca3f58c5164404158bbd615cbe2d.jpg,test
7544,/home/mborisov/data/chickadee_group/8992c2306c01586312f845f772d6cfff.jpg,test
7545,/home/mborisov/data/chickadee_group/ac8405ee9bef856c00de30d4eb77588a.jpg,test
7546,/home/mborisov/data/chickadee_group/f0479e9e14b26c5970f56132659c1cd4.jpg,test
7547,/home/mborisov/data/chickadee_group/d4fd7a71153e73677536281ea4aefa5a.jpg,test
7548,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-1rybn80,crossval
7549,/home/mborisov/data/chickadee_group/4467c701efc6634be959b83a2c31c9bf.jpg,test
7550,/home/mborisov/data/chickadee_group/open-uri20210713-2176199-gzr3d2,crossval
7551,/home/mborisov/data/chickadee_group/14fedf9e71968f7584439ce535578304.jpg,test
7552,/home/mborisov/data/chickadee_group/914f6f57e98e5bc0f7e1c5981ff0ae28.jpg,test
7553,/home/mborisov/data/chickadee_group/260c4bbcc4799393c3a996d7eb6891c9.jpg,test
7554,/home/mborisov/data/chickadee_group/8bf37d7c8e5a4ba502abcf65f12ed128.jpg,test
7555,/home/mborisov/data/rabbit/open-uri20210628-846108-18cs4uw,crossval
7556,/home/mborisov/data/rabbit/open-uri20210628-846108-1pon8xz,crossval
7557,/home/mborisov/data/rabbit/open-uri20210628-846108-1kf2z2c,crossval
7558,/home/mborisov/data/rabbit/open-uri20210628-846108-d4j6oh,crossval
7559,/home/mborisov/data/rabbit/c0681cdd778e2bb6f3379be6f78aa1b4.jpg,test
7560,/home/mborisov/data/rabbit/open-uri20210628-846108-jhvl7u,crossval
7561,/home/mborisov/data/rabbit/1f6b03d4ccffaaa929cb42c4a3c9978a.jpg,test
7562,/home/mborisov/data/rabbit/4b3cd69942c9a88dd3e426b4d093b8bc.jpg,test
7563,/home/mborisov/data/rabbit/open-uri20210628-846108-o4tfwm,crossval
7564,/home/mborisov/data/rabbit/open-uri20210628-846108-kcuuxw,crossval
7565,/home/mborisov/data/rabbit/open-uri20210628-846108-8aliov,crossval
7566,/home/mborisov/data/rabbit/open-uri20210628-846108-pxm1g6,crossval
7567,/home/mborisov/data/rabbit/open-uri20210628-846108-pki9ja,crossval
7568,/home/mborisov/data/rabbit/2d013b7ec98820551e33499d46cb23f7.jpg,test
7569,/home/mborisov/data/rabbit/open-uri20210628-846108-15lwbs3,crossval
7570,/home/mborisov/data/rabbit/open-uri20210628-846108-1blpkyy,crossval
7571,/home/mborisov/data/rabbit/open-uri20210628-846108-4i3cwg,crossval
7572,/home/mborisov/data/rabbit/ead7561466c22eb97810c7a60cb8ad60.jpg,test
7573,/home/mborisov/data/rabbit/open-uri20210628-846108-1cg9r44,crossval
7574,/home/mborisov/data/rabbit/open-uri20210628-846108-qwd1c5,crossval
7575,/home/mborisov/data/rabbit/7e9ef8a528da5d707ad725165a2169d8.jpg,test
7576,/home/mborisov/data/rabbit/open-uri20210628-846108-o7osxp,crossval
7577,/home/mborisov/data/rabbit/05c3b655075ef7fceb5156559a57946a.jpg,test
7578,/home/mborisov/data/rabbit/open-uri20210628-846108-ufsqob,crossval
7579,/home/mborisov/data/rabbit/open-uri20210628-846108-xuqknh,crossval
7580,/home/mborisov/data/rabbit/open-uri20210628-846108-13lap27,crossval
7581,/home/mborisov/data/rabbit/open-uri20210628-846108-e1hohv,crossval
7582,/home/mborisov/data/rabbit/fde1421e1f0de24fc2b28eae03565d84.jpg,test
7583,/home/mborisov/data/rabbit/open-uri20210628-846108-1x0subn,crossval
7584,/home/mborisov/data/rabbit/open-uri20210628-846108-1rcdrys,crossval
7585,/home/mborisov/data/rabbit/open-uri20210628-846108-a4fave,crossval
7586,/home/mborisov/data/rabbit/74fec08f7ef11a5579b2ed5d6fa7f68e.jpg,test
7587,/home/mborisov/data/rabbit/8a2eec6429da8e349af44b4905dfd6a8.jpg,test
7588,/home/mborisov/data/rabbit/open-uri20210628-846108-4zllhb,crossval
7589,/home/mborisov/data/rabbit/open-uri20210628-846108-162qsxw,crossval
7590,/home/mborisov/data/rabbit/open-uri20210628-846108-1lq4mpa,crossval
7591,/home/mborisov/data/rabbit/open-uri20210628-846108-1fy1lzj,crossval
7592,/home/mborisov/data/rabbit/open-uri20210628-846108-14zwnmx,crossval
7593,/home/mborisov/data/rabbit/d619ebb5d1940fce73f9bf7a5e2f1185.jpg,test
7594,/home/mborisov/data/rabbit/97f9551cca71a572f1f73551e1f4967f.jpg,test
7595,/home/mborisov/data/rabbit/open-uri20210628-846108-zrgrzp,crossval
7596,/home/mborisov/data/rabbit/open-uri20210628-846108-16vsueg,crossval
7597,/home/mborisov/data/rabbit/open-uri20210628-846108-19pqm7z,crossval
7598,/home/mborisov/data/rabbit/open-uri20210628-846108-1l5sbvz,crossval
7599,/home/mborisov/data/rabbit/open-uri20210628-846108-4whtoa,crossval
7600,/home/mborisov/data/rabbit/ea79f9f08507968fab28cc076cbcfc13.jpg,test
7601,/home/mborisov/data/rabbit/open-uri20210628-846108-zc0ujb,crossval
7602,/home/mborisov/data/rabbit/1e7eeee0bfdf3176087c8262f55d3307.jpg,test
7603,/home/mborisov/data/rabbit/open-uri20210628-846108-gt3fas,crossval
7604,/home/mborisov/data/rabbit/open-uri20210628-846108-97rcu5,crossval
7605,/home/mborisov/data/rabbit/open-uri20210628-846108-6p0x02,crossval
